Run Fondo;fecha;serie;periodo;valor_renta
8924;2023-04-28;APV;1M;2.63%
8924;2023-04-28;APV;3M;-5.36%
8924;2023-04-28;APV;6M;-12.03%
8924;2023-04-28;APV;1Y;-14.44%
8924;2023-04-28;APV;YTD;-4.32%
8924;2023-04-29;APV;1M;2.46%
8924;2023-04-29;APV;3M;-5.36%
8924;2023-04-29;APV;6M;-12.03%
8924;2023-04-29;APV;1Y;-11.77%
8924;2023-04-29;APV;YTD;-4.32%
8924;2023-04-30;APV;1M;2.03%
8924;2023-04-30;APV;3M;-5.35%
8924;2023-04-30;APV;6M;-12.03%
8924;2023-04-30;APV;1Y;-11.77%
8924;2023-04-30;APV;YTD;-4.33%
8924;2023-05-01;APV;1M;0.72%
8924;2023-05-01;APV;3M;-4.68%
8924;2023-05-01;APV;6M;-12.03%
8924;2023-05-01;APV;1Y;-11.77%
8924;2023-05-01;APV;YTD;-4.34%
8924;2023-05-02;APV;1M;0.52%
8924;2023-05-02;APV;3M;-3.89%
8924;2023-05-02;APV;6M;-10.15%
8924;2023-05-02;APV;1Y;-13.22%
8924;2023-05-02;APV;YTD;-4.53%
8924;2023-05-03;APV;1M;-1.92%
8924;2023-05-03;APV;3M;-4.45%
8924;2023-05-03;APV;6M;-11.18%
8924;2023-05-03;APV;1Y;-13.89%
8924;2023-05-03;APV;YTD;-5.22%
8924;2023-05-04;APV;1M;-3.71%
8924;2023-05-04;APV;3M;-5.46%
8924;2023-05-04;APV;6M;-12.29%
8924;2023-05-04;APV;1Y;-17.03%
8924;2023-05-04;APV;YTD;-6.23%
8924;2023-05-05;APV;1M;-1.40%
8924;2023-05-05;APV;3M;-4.32%
8924;2023-05-05;APV;6M;-11.23%
8924;2023-05-05;APV;1Y;-13.40%
8924;2023-05-05;APV;YTD;-5.10%
8924;2023-05-06;APV;1M;-2.09%
8924;2023-05-06;APV;3M;-6.77%
8924;2023-05-06;APV;6M;-11.23%
8924;2023-05-06;APV;1Y;-12.04%
8924;2023-05-06;APV;YTD;-5.10%
8924;2023-05-07;APV;1M;-2.09%
8924;2023-05-07;APV;3M;-6.97%
8924;2023-05-07;APV;6M;-10.20%
8924;2023-05-07;APV;1Y;-12.04%
8924;2023-05-07;APV;YTD;-5.11%
8924;2023-05-08;APV;1M;-2.16%
8924;2023-05-08;APV;3M;-5.61%
8924;2023-05-08;APV;6M;-9.38%
8924;2023-05-08;APV;1Y;-12.09%
8924;2023-05-08;APV;YTD;-5.18%
8924;2023-05-09;APV;1M;-2.59%
8924;2023-05-09;APV;3M;-6.05%
8924;2023-05-09;APV;6M;-7.99%
8924;2023-05-09;APV;1Y;-10.99%
8924;2023-05-09;APV;YTD;-5.60%
8924;2023-05-10;APV;1M;-3.91%
8924;2023-05-10;APV;3M;-7.53%
8924;2023-05-10;APV;6M;-11.29%
8924;2023-05-10;APV;1Y;-11.56%
8924;2023-05-10;APV;YTD;-6.07%
8924;2023-05-11;APV;1M;-1.57%
8924;2023-05-11;APV;3M;-6.21%
8924;2023-05-11;APV;6M;-11.86%
8924;2023-05-11;APV;1Y;-8.53%
8924;2023-05-11;APV;YTD;-4.74%
8924;2023-05-12;APV;1M;-0.80%
8924;2023-05-12;APV;3M;-7.51%
8924;2023-05-12;APV;6M;-13.07%
8924;2023-05-12;APV;1Y;-10.93%
8924;2023-05-12;APV;YTD;-6.06%
8924;2023-05-13;APV;1M;-0.91%
8924;2023-05-13;APV;3M;-7.33%
8924;2023-05-13;APV;6M;-13.07%
8924;2023-05-13;APV;1Y;-12.21%
8924;2023-05-13;APV;YTD;-6.06%
8924;2023-05-14;APV;1M;-0.88%
8924;2023-05-14;APV;3M;-6.90%
8924;2023-05-14;APV;6M;-13.46%
8924;2023-05-14;APV;1Y;-12.21%
8924;2023-05-14;APV;YTD;-6.06%
8924;2023-05-15;APV;1M;-0.76%
8924;2023-05-15;APV;3M;-7.11%
8924;2023-05-15;APV;6M;-13.38%
8924;2023-05-15;APV;1Y;-12.11%
8924;2023-05-15;APV;YTD;-5.96%
8924;2023-05-16;APV;1M;0.07%
8924;2023-05-16;APV;3M;-5.99%
8924;2023-05-16;APV;6M;-12.65%
8924;2023-05-16;APV;1Y;-10.94%
8924;2023-05-16;APV;YTD;-5.18%
8924;2023-05-17;APV;1M;0.43%
8924;2023-05-17;APV;3M;-4.32%
8924;2023-05-17;APV;6M;-13.61%
8924;2023-05-17;APV;1Y;-11.04%
8924;2023-05-17;APV;YTD;-4.11%
8924;2023-05-18;APV;1M;1.40%
8924;2023-05-18;APV;3M;-4.02%
8924;2023-05-18;APV;6M;-14.25%
8924;2023-05-18;APV;1Y;-7.78%
8924;2023-05-18;APV;YTD;-3.81%
8924;2023-05-19;APV;1M;1.46%
8924;2023-05-19;APV;3M;-3.95%
8924;2023-05-19;APV;6M;-14.19%
8924;2023-05-19;APV;1Y;-7.04%
8924;2023-05-19;APV;YTD;-3.75%
8924;2023-05-20;APV;1M;2.58%
8924;2023-05-20;APV;3M;-3.82%
8924;2023-05-20;APV;6M;-14.19%
8924;2023-05-20;APV;1Y;-6.21%
8924;2023-05-20;APV;YTD;-3.76%
8924;2023-05-21;APV;1M;2.12%
8924;2023-05-21;APV;3M;-2.90%
8924;2023-05-21;APV;6M;-15.44%
8924;2023-05-21;APV;1Y;-6.21%
8924;2023-05-21;APV;YTD;-3.76%
8924;2023-05-22;APV;1M;2.95%
8924;2023-05-22;APV;3M;-2.06%
8924;2023-05-22;APV;6M;-14.64%
8924;2023-05-22;APV;1Y;-5.44%
8924;2023-05-22;APV;YTD;-2.98%
8924;2023-05-23;APV;1M;2.09%
8924;2023-05-23;APV;3M;-3.78%
8924;2023-05-23;APV;6M;-15.07%
8924;2023-05-23;APV;1Y;-7.32%
8924;2023-05-23;APV;YTD;-3.80%
8924;2023-05-24;APV;1M;-0.55%
8924;2023-05-24;APV;3M;-4.62%
8924;2023-05-24;APV;6M;-14.05%
8924;2023-05-24;APV;1Y;-7.21%
8924;2023-05-24;APV;YTD;-3.83%
8924;2023-05-25;APV;1M;1.21%
8924;2023-05-25;APV;3M;-4.38%
8924;2023-05-25;APV;6M;-14.27%
8924;2023-05-25;APV;1Y;-7.64%
8924;2023-05-25;APV;YTD;-3.59%
8924;2023-05-26;APV;1M;2.89%
8924;2023-05-26;APV;3M;-4.00%
8924;2023-05-26;APV;6M;-13.93%
8924;2023-05-26;APV;1Y;-8.28%
8924;2023-05-26;APV;YTD;-3.21%
8924;2023-05-27;APV;1M;1.97%
8924;2023-05-27;APV;3M;-5.84%
8924;2023-05-27;APV;6M;-13.93%
8924;2023-05-27;APV;1Y;-9.33%
8924;2023-05-27;APV;YTD;-3.22%
8924;2023-05-28;APV;1M;1.14%
8924;2023-05-28;APV;3M;-5.57%
8924;2023-05-28;APV;6M;-12.84%
8924;2023-05-28;APV;1Y;-9.33%
8924;2023-05-28;APV;YTD;-3.22%
8924;2023-05-29;APV;1M;0.88%
8924;2023-05-29;APV;3M;-5.82%
8924;2023-05-29;APV;6M;-12.17%
8924;2023-05-29;APV;1Y;-9.57%
8924;2023-05-29;APV;YTD;-3.48%
8924;2023-05-30;APV;1M;1.02%
8924;2023-05-30;APV;3M;-5.69%
8924;2023-05-30;APV;6M;-13.38%
8924;2023-05-30;APV;1Y;-10.04%
8924;2023-05-30;APV;YTD;-3.35%
8924;2023-05-31;APV;1M;1.08%
8924;2023-05-31;APV;3M;-5.64%
8924;2023-05-31;APV;6M;-13.33%
8924;2023-05-31;APV;1Y;-9.36%
8924;2023-05-31;APV;YTD;-3.30%
8924;2023-06-01;APV;1M;1.36%
8924;2023-06-01;APV;3M;-3.77%
8924;2023-06-01;APV;6M;-12.47%
8924;2023-06-01;APV;1Y;-8.27%
8924;2023-06-01;APV;YTD;-3.03%
8924;2023-06-02;APV;1M;2.91%
8924;2023-06-02;APV;3M;-2.57%
8924;2023-06-02;APV;6M;-10.92%
8924;2023-06-02;APV;1Y;-7.73%
8924;2023-06-02;APV;YTD;-1.75%
8924;2023-06-03;APV;1M;3.65%
8924;2023-06-03;APV;3M;-4.22%
8924;2023-06-03;APV;6M;-10.93%
8924;2023-06-03;APV;1Y;-6.08%
8924;2023-06-03;APV;YTD;-1.76%
8924;2023-06-04;APV;1M;4.75%
8924;2023-06-04;APV;3M;-4.22%
8924;2023-06-04;APV;6M;-10.93%
8924;2023-06-04;APV;1Y;-6.09%
8924;2023-06-04;APV;YTD;-1.77%
8924;2023-06-05;APV;1M;3.45%
8924;2023-06-05;APV;3M;-4.27%
8924;2023-06-05;APV;6M;-9.98%
8924;2023-06-05;APV;1Y;-6.13%
8924;2023-06-05;APV;YTD;-1.82%
8924;2023-06-06;APV;1M;3.83%
8924;2023-06-06;APV;3M;-3.19%
8924;2023-06-06;APV;6M;-8.56%
8924;2023-06-06;APV;1Y;-6.64%
8924;2023-06-06;APV;YTD;-1.47%
8924;2023-06-07;APV;1M;0.57%
8924;2023-06-07;APV;3M;-0.17%
8924;2023-06-07;APV;6M;-10.57%
8924;2023-06-07;APV;1Y;-11.31%
8924;2023-06-07;APV;YTD;-4.57%
8924;2023-06-08;APV;1M;1.06%
8924;2023-06-08;APV;3M;-0.48%
8924;2023-06-08;APV;6M;-10.19%
8924;2023-06-08;APV;1Y;-9.34%
8924;2023-06-08;APV;YTD;-4.17%
8924;2023-06-09;APV;1M;1.21%
8924;2023-06-09;APV;3M;2.39%
8924;2023-06-09;APV;6M;-7.01%
8924;2023-06-09;APV;1Y;-7.92%
8924;2023-06-09;APV;YTD;-4.46%
8924;2023-06-10;APV;1M;1.70%
8924;2023-06-10;APV;3M;4.13%
8924;2023-06-10;APV;6M;-7.01%
8924;2023-06-10;APV;1Y;-5.63%
8924;2023-06-10;APV;YTD;-4.47%
8924;2023-06-11;APV;1M;0.28%
8924;2023-06-11;APV;3M;4.13%
8924;2023-06-11;APV;6M;-7.02%
8924;2023-06-11;APV;1Y;-5.64%
8924;2023-06-11;APV;YTD;-4.48%
8924;2023-06-12;APV;1M;4.92%
8924;2023-06-12;APV;3M;7.46%
8924;2023-06-12;APV;6M;-5.28%
8924;2023-06-12;APV;1Y;-2.63%
8924;2023-06-12;APV;YTD;-1.43%
8924;2023-06-13;APV;1M;5.46%
8924;2023-06-13;APV;3M;7.68%
8924;2023-06-13;APV;6M;-4.64%
8924;2023-06-13;APV;1Y;-1.44%
8924;2023-06-13;APV;YTD;-0.93%
8924;2023-06-14;APV;1M;5.28%
8924;2023-06-14;APV;3M;7.11%
8924;2023-06-14;APV;6M;-5.52%
8924;2023-06-14;APV;1Y;-1.60%
8924;2023-06-14;APV;YTD;-1.10%
8924;2023-06-15;APV;1M;5.89%
8924;2023-06-15;APV;3M;6.74%
8924;2023-06-15;APV;6M;-4.07%
8924;2023-06-15;APV;1Y;-1.87%
8924;2023-06-15;APV;YTD;-0.43%
8924;2023-06-16;APV;1M;4.16%
8924;2023-06-16;APV;3M;3.86%
8924;2023-06-16;APV;6M;-4.81%
8924;2023-06-16;APV;1Y;-0.58%
8924;2023-06-16;APV;YTD;-1.24%
8924;2023-06-17;APV;1M;2.99%
8924;2023-06-17;APV;3M;3.70%
8924;2023-06-17;APV;6M;-4.81%
8924;2023-06-17;APV;1Y;-1.51%
8924;2023-06-17;APV;YTD;-1.24%
8924;2023-06-18;APV;1M;2.67%
8924;2023-06-18;APV;3M;3.70%
8924;2023-06-18;APV;6M;-4.81%
8924;2023-06-18;APV;1Y;-1.51%
8924;2023-06-18;APV;YTD;-1.24%
8924;2023-06-19;APV;1M;2.87%
8924;2023-06-19;APV;3M;3.97%
8924;2023-06-19;APV;6M;-4.07%
8924;2023-06-19;APV;1Y;-1.25%
8924;2023-06-19;APV;YTD;-0.99%
8924;2023-06-20;APV;1M;2.79%
8924;2023-06-20;APV;3M;3.83%
8924;2023-06-20;APV;6M;-4.37%
8924;2023-06-20;APV;1Y;-1.97%
8924;2023-06-20;APV;YTD;-1.07%
8924;2023-06-21;APV;1M;2.79%
8924;2023-06-21;APV;3M;3.11%
8924;2023-06-21;APV;6M;-4.35%
8924;2023-06-21;APV;1Y;-1.97%
8924;2023-06-21;APV;YTD;-1.08%
8924;2023-06-22;APV;1M;1.92%
8924;2023-06-22;APV;3M;4.22%
8924;2023-06-22;APV;6M;-2.14%
8924;2023-06-22;APV;1Y;-4.12%
8924;2023-06-22;APV;YTD;-1.11%
8924;2023-06-23;APV;1M;2.37%
8924;2023-06-23;APV;3M;5.27%
8924;2023-06-23;APV;6M;-3.79%
8924;2023-06-23;APV;1Y;-6.30%
8924;2023-06-23;APV;YTD;-1.52%
8924;2023-06-24;APV;1M;2.40%
8924;2023-06-24;APV;3M;4.25%
8924;2023-06-24;APV;6M;-3.79%
8924;2023-06-24;APV;1Y;-10.22%
8924;2023-06-24;APV;YTD;-1.52%
8924;2023-06-25;APV;1M;2.14%
8924;2023-06-25;APV;3M;4.25%
8924;2023-06-25;APV;6M;-3.80%
8924;2023-06-25;APV;1Y;-10.22%
8924;2023-06-25;APV;YTD;-1.53%
8924;2023-06-26;APV;1M;1.74%
8924;2023-06-26;APV;3M;4.25%
8924;2023-06-26;APV;6M;-4.12%
8924;2023-06-26;APV;1Y;-10.22%
8924;2023-06-26;APV;YTD;-1.53%
8924;2023-06-27;APV;1M;1.36%
8924;2023-06-27;APV;3M;4.57%
8924;2023-06-27;APV;6M;-4.14%
8924;2023-06-27;APV;1Y;-10.55%
8924;2023-06-27;APV;YTD;-1.90%
8924;2023-06-28;APV;1M;1.39%
8924;2023-06-28;APV;3M;5.25%
8924;2023-06-28;APV;6M;-0.91%
8924;2023-06-28;APV;1Y;-8.34%
8924;2023-06-28;APV;YTD;-1.87%
8924;2023-06-29;APV;1M;2.13%
8924;2023-06-29;APV;3M;5.56%
8924;2023-06-29;APV;6M;-2.30%
8924;2023-06-29;APV;1Y;-9.16%
8924;2023-06-29;APV;YTD;-1.43%
8924;2023-06-30;APV;1M;2.83%
8924;2023-06-30;APV;3M;5.99%
8924;2023-06-30;APV;6M;-0.62%
8924;2023-06-30;APV;1Y;-9.04%
8924;2023-06-30;APV;YTD;-0.62%
8924;2023-07-01;APV;1M;2.49%
8924;2023-07-01;APV;3M;4.63%
8924;2023-07-01;APV;6M;-0.61%
8924;2023-07-01;APV;1Y;-9.66%
8924;2023-07-01;APV;YTD;-0.62%
8924;2023-07-02;APV;1M;1.15%
8924;2023-07-02;APV;3M;4.63%
8924;2023-07-02;APV;6M;-0.61%
8924;2023-07-02;APV;1Y;-9.66%
8924;2023-07-02;APV;YTD;-0.63%
8924;2023-07-03;APV;1M;1.33%
8924;2023-07-03;APV;3M;3.01%
8924;2023-07-03;APV;6M;0.08%
8924;2023-07-03;APV;1Y;-9.50%
8924;2023-07-03;APV;YTD;-0.46%
8924;2023-07-04;APV;1M;0.94%
8924;2023-07-04;APV;3M;1.82%
8924;2023-07-04;APV;6M;-1.59%
8924;2023-07-04;APV;1Y;-9.14%
8924;2023-07-04;APV;YTD;-0.84%
8924;2023-07-05;APV;1M;0.85%
8924;2023-07-05;APV;3M;2.87%
8924;2023-07-05;APV;6M;-1.15%
8924;2023-07-05;APV;1Y;-10.97%
8924;2023-07-05;APV;YTD;-0.99%
8924;2023-07-06;APV;1M;0.32%
8924;2023-07-06;APV;3M;1.99%
8924;2023-07-06;APV;6M;-2.52%
8924;2023-07-06;APV;1Y;-13.43%
8924;2023-07-06;APV;YTD;-1.15%
8924;2023-07-07;APV;1M;3.92%
8924;2023-07-07;APV;3M;2.33%
8924;2023-07-07;APV;6M;-2.20%
8924;2023-07-07;APV;1Y;-13.65%
8924;2023-07-07;APV;YTD;-0.82%
8924;2023-07-08;APV;1M;3.49%
8924;2023-07-08;APV;3M;2.33%
8924;2023-07-08;APV;6M;-2.21%
8924;2023-07-08;APV;1Y;-14.28%
8924;2023-07-08;APV;YTD;-0.83%
8924;2023-07-09;APV;1M;3.79%
8924;2023-07-09;APV;3M;2.33%
8924;2023-07-09;APV;6M;-1.53%
8924;2023-07-09;APV;1Y;-14.28%
8924;2023-07-09;APV;YTD;-0.84%
8924;2023-07-10;APV;1M;4.86%
8924;2023-07-10;APV;3M;2.47%
8924;2023-07-10;APV;6M;-0.92%
8924;2023-07-10;APV;1Y;-13.39%
8924;2023-07-10;APV;YTD;0.18%
8924;2023-07-11;APV;1M;6.22%
8924;2023-07-11;APV;3M;4.84%
8924;2023-07-11;APV;6M;0.45%
8924;2023-07-11;APV;1Y;-14.15%
8924;2023-07-11;APV;YTD;1.47%
8924;2023-07-12;APV;1M;3.24%
8924;2023-07-12;APV;3M;7.45%
8924;2023-07-12;APV;6M;0.51%
8924;2023-07-12;APV;1Y;-14.83%
8924;2023-07-12;APV;YTD;1.76%
8924;2023-07-13;APV;1M;3.50%
8924;2023-07-13;APV;3M;8.16%
8924;2023-07-13;APV;6M;0.64%
8924;2023-07-13;APV;1Y;-14.03%
8924;2023-07-13;APV;YTD;2.54%
8924;2023-07-14;APV;1M;4.28%
8924;2023-07-14;APV;3M;8.83%
8924;2023-07-14;APV;6M;1.23%
8924;2023-07-14;APV;1Y;-15.65%
8924;2023-07-14;APV;YTD;3.13%
8924;2023-07-15;APV;1M;3.57%
8924;2023-07-15;APV;3M;8.83%
8924;2023-07-15;APV;6M;1.23%
8924;2023-07-15;APV;1Y;-12.06%
8924;2023-07-15;APV;YTD;3.13%
8924;2023-07-16;APV;1M;4.41%
8924;2023-07-16;APV;3M;8.83%
8924;2023-07-16;APV;6M;1.52%
8924;2023-07-16;APV;1Y;-12.06%
8924;2023-07-16;APV;YTD;3.12%
8924;2023-07-17;APV;1M;5.57%
8924;2023-07-17;APV;3M;9.20%
8924;2023-07-17;APV;6M;2.76%
8924;2023-07-17;APV;1Y;-11.08%
8924;2023-07-17;APV;YTD;4.26%
8924;2023-07-18;APV;1M;5.48%
8924;2023-07-18;APV;3M;9.81%
8924;2023-07-18;APV;6M;4.79%
8924;2023-07-18;APV;1Y;-6.62%
8924;2023-07-18;APV;YTD;4.17%
8924;2023-07-19;APV;1M;4.95%
8924;2023-07-19;APV;3M;9.54%
8924;2023-07-19;APV;6M;2.67%
8924;2023-07-19;APV;1Y;-7.96%
8924;2023-07-19;APV;YTD;3.91%
8924;2023-07-20;APV;1M;3.79%
8924;2023-07-20;APV;3M;9.44%
8924;2023-07-20;APV;6M;1.06%
8924;2023-07-20;APV;1Y;-8.34%
8924;2023-07-20;APV;YTD;2.68%
8924;2023-07-21;APV;1M;5.57%
8924;2023-07-21;APV;3M;10.82%
8924;2023-07-21;APV;6M;2.80%
8924;2023-07-21;APV;1Y;-8.50%
8924;2023-07-21;APV;YTD;4.44%
8924;2023-07-22;APV;1M;5.61%
8924;2023-07-22;APV;3M;10.82%
8924;2023-07-22;APV;6M;2.80%
8924;2023-07-22;APV;1Y;-8.29%
8924;2023-07-22;APV;YTD;4.43%
8924;2023-07-23;APV;1M;6.04%
8924;2023-07-23;APV;3M;10.82%
8924;2023-07-23;APV;6M;2.79%
8924;2023-07-23;APV;1Y;-8.29%
8924;2023-07-23;APV;YTD;4.43%
8924;2023-07-24;APV;1M;7.01%
8924;2023-07-24;APV;3M;8.98%
8924;2023-07-24;APV;6M;4.95%
8924;2023-07-24;APV;1Y;-7.45%
8924;2023-07-24;APV;YTD;5.38%
8924;2023-07-25;APV;1M;7.63%
8924;2023-07-25;APV;3M;11.26%
8924;2023-07-25;APV;6M;5.73%
8924;2023-07-25;APV;1Y;-7.91%
8924;2023-07-25;APV;YTD;5.98%
8924;2023-07-26;APV;1M;7.40%
8924;2023-07-26;APV;3M;12.42%
8924;2023-07-26;APV;6M;4.81%
8924;2023-07-26;APV;1Y;-5.26%
8924;2023-07-26;APV;YTD;5.76%
8924;2023-07-27;APV;1M;7.02%
8924;2023-07-27;APV;3M;10.61%
8924;2023-07-27;APV;6M;3.83%
8924;2023-07-27;APV;1Y;-7.82%
8924;2023-07-27;APV;YTD;4.98%
8924;2023-07-28;APV;1M;8.31%
8924;2023-07-28;APV;3M;11.08%
8924;2023-07-28;APV;6M;5.12%
8924;2023-07-28;APV;1Y;-6.87%
8924;2023-07-28;APV;YTD;6.28%
8924;2023-07-29;APV;1M;7.82%
8924;2023-07-29;APV;3M;11.08%
8924;2023-07-29;APV;6M;5.12%
8924;2023-07-29;APV;1Y;-7.24%
8924;2023-07-29;APV;YTD;6.28%
8924;2023-07-30;APV;1M;6.93%
8924;2023-07-30;APV;3M;11.08%
8924;2023-07-30;APV;6M;5.14%
8924;2023-07-30;APV;1Y;-7.24%
8924;2023-07-30;APV;YTD;6.27%
8924;2023-07-31;APV;1M;8.74%
8924;2023-07-31;APV;3M;12.96%
8924;2023-07-31;APV;6M;6.83%
8924;2023-07-31;APV;1Y;-5.66%
8924;2023-07-31;APV;YTD;8.07%
8971;2023-01-31;APV;1M;0.69%
8971;2023-01-31;APV;3M;-7.45%
8971;2023-01-31;APV;6M;-13.20%
8971;2023-01-31;APV;1Y;-17.36%
8971;2023-01-31;APV;YTD;0.69%
8971;2023-02-01;APV;1M;0.38%
8971;2023-02-01;APV;3M;-7.73%
8971;2023-02-01;APV;6M;-12.41%
8971;2023-02-01;APV;1Y;-18.46%
8971;2023-02-01;APV;YTD;0.38%
8971;2023-02-02;APV;1M;-0.21%
8971;2023-02-02;APV;3M;-6.83%
8971;2023-02-02;APV;6M;-12.63%
8971;2023-02-02;APV;1Y;-19.70%
8971;2023-02-02;APV;YTD;-0.22%
8971;2023-02-03;APV;1M;0.55%
8971;2023-02-03;APV;3M;-6.39%
8971;2023-02-03;APV;6M;-14.47%
8971;2023-02-03;APV;1Y;-19.69%
8971;2023-02-03;APV;YTD;-0.24%
8971;2023-02-04;APV;1M;-0.76%
8971;2023-02-04;APV;3M;-6.23%
8971;2023-02-04;APV;6M;-14.72%
8971;2023-02-04;APV;1Y;-20.36%
8971;2023-02-04;APV;YTD;-0.24%
8971;2023-02-05;APV;1M;-0.23%
8971;2023-02-05;APV;3M;-6.23%
8971;2023-02-05;APV;6M;-15.47%
8971;2023-02-05;APV;1Y;-20.36%
8971;2023-02-05;APV;YTD;-0.25%
8971;2023-02-06;APV;1M;1.04%
8971;2023-02-06;APV;3M;-4.61%
8971;2023-02-06;APV;6M;-14.00%
8971;2023-02-06;APV;1Y;-18.98%
8971;2023-02-06;APV;YTD;1.48%
8971;2023-02-07;APV;1M;-0.52%
8971;2023-02-07;APV;3M;-4.15%
8971;2023-02-07;APV;6M;-15.33%
8971;2023-02-07;APV;1Y;-21.24%
8971;2023-02-07;APV;YTD;-0.09%
8971;2023-02-08;APV;1M;-1.05%
8971;2023-02-08;APV;3M;-3.65%
8971;2023-02-08;APV;6M;-15.88%
8971;2023-02-08;APV;1Y;-20.96%
8971;2023-02-08;APV;YTD;-0.63%
8971;2023-02-09;APV;1M;-1.57%
8971;2023-02-09;APV;3M;-2.16%
8971;2023-02-09;APV;6M;-13.28%
8971;2023-02-09;APV;1Y;-23.28%
8971;2023-02-09;APV;YTD;-0.69%
8971;2023-02-10;APV;1M;-2.52%
8971;2023-02-10;APV;3M;-6.12%
8971;2023-02-10;APV;6M;-14.61%
8971;2023-02-10;APV;1Y;-22.23%
8971;2023-02-10;APV;YTD;-1.62%
8971;2023-02-11;APV;1M;-2.78%
8971;2023-02-11;APV;3M;-7.89%
8971;2023-02-11;APV;6M;-14.40%
8971;2023-02-11;APV;1Y;-21.45%
8971;2023-02-11;APV;YTD;-1.63%
8971;2023-02-12;APV;1M;-2.67%
8971;2023-02-12;APV;3M;-7.89%
8971;2023-02-12;APV;6M;-14.93%
8971;2023-02-12;APV;1Y;-21.44%
8971;2023-02-12;APV;YTD;-1.63%
8971;2023-02-13;APV;1M;-3.21%
8971;2023-02-13;APV;3M;-7.72%
8971;2023-02-13;APV;6M;-14.78%
8971;2023-02-13;APV;1Y;-21.30%
8971;2023-02-13;APV;YTD;-1.46%
8971;2023-02-14;APV;1M;-3.72%
8971;2023-02-14;APV;3M;-9.28%
8971;2023-02-14;APV;6M;-15.23%
8971;2023-02-14;APV;1Y;-21.17%
8971;2023-02-14;APV;YTD;-1.98%
8971;2023-02-15;APV;1M;-3.35%
8971;2023-02-15;APV;3M;-9.07%
8971;2023-02-15;APV;6M;-14.91%
8971;2023-02-15;APV;1Y;-20.86%
8971;2023-02-15;APV;YTD;-1.61%
8971;2023-02-16;APV;1M;-3.70%
8971;2023-02-16;APV;3M;-9.63%
8971;2023-02-16;APV;6M;-15.62%
8971;2023-02-16;APV;1Y;-20.55%
8971;2023-02-16;APV;YTD;-2.19%
8971;2023-02-17;APV;1M;-4.57%
8971;2023-02-17;APV;3M;-11.77%
8971;2023-02-17;APV;6M;-17.17%
8971;2023-02-17;APV;1Y;-20.41%
8971;2023-02-17;APV;YTD;-3.01%
8971;2023-02-18;APV;1M;-3.17%
8971;2023-02-18;APV;3M;-13.09%
8971;2023-02-18;APV;6M;-18.96%
8971;2023-02-18;APV;1Y;-19.14%
8971;2023-02-18;APV;YTD;-3.01%
8971;2023-02-19;APV;1M;-4.03%
8971;2023-02-19;APV;3M;-13.09%
8971;2023-02-19;APV;6M;-20.30%
8971;2023-02-19;APV;1Y;-19.14%
8971;2023-02-19;APV;YTD;-3.02%
8971;2023-02-20;APV;1M;-3.95%
8971;2023-02-20;APV;3M;-13.14%
8971;2023-02-20;APV;6M;-20.35%
8971;2023-02-20;APV;1Y;-19.19%
8971;2023-02-20;APV;YTD;-3.08%
8971;2023-02-21;APV;1M;-4.59%
8971;2023-02-21;APV;3M;-15.26%
8971;2023-02-21;APV;6M;-20.88%
8971;2023-02-21;APV;1Y;-19.01%
8971;2023-02-21;APV;YTD;-3.73%
8971;2023-02-22;APV;1M;-4.81%
8971;2023-02-22;APV;3M;-14.74%
8971;2023-02-22;APV;6M;-19.68%
8971;2023-02-22;APV;1Y;-19.03%
8971;2023-02-22;APV;YTD;-3.95%
8971;2023-02-23;APV;1M;-4.31%
8971;2023-02-23;APV;3M;-14.07%
8971;2023-02-23;APV;6M;-16.95%
8971;2023-02-23;APV;1Y;-16.25%
8971;2023-02-23;APV;YTD;-3.20%
8971;2023-02-24;APV;1M;-3.05%
8971;2023-02-24;APV;3M;-13.10%
8971;2023-02-24;APV;6M;-15.71%
8971;2023-02-24;APV;1Y;-17.69%
8971;2023-02-24;APV;YTD;-2.91%
8971;2023-02-25;APV;1M;-2.39%
8971;2023-02-25;APV;3M;-13.19%
8971;2023-02-25;APV;6M;-16.00%
8971;2023-02-25;APV;1Y;-18.71%
8971;2023-02-25;APV;YTD;-2.92%
8971;2023-02-26;APV;1M;-3.17%
8971;2023-02-26;APV;3M;-13.19%
8971;2023-02-26;APV;6M;-13.95%
8971;2023-02-26;APV;1Y;-18.71%
8971;2023-02-26;APV;YTD;-2.92%
8971;2023-02-27;APV;1M;-1.34%
8971;2023-02-27;APV;3M;-11.13%
8971;2023-02-27;APV;6M;-11.90%
8971;2023-02-27;APV;1Y;-16.78%
8971;2023-02-27;APV;YTD;-0.61%
8971;2023-02-28;APV;1M;-2.05%
8971;2023-02-28;APV;3M;-11.09%
8971;2023-02-28;APV;6M;-12.55%
8971;2023-02-28;APV;1Y;-16.90%
8971;2023-02-28;APV;YTD;-1.34%
8971;2023-03-01;APV;1M;-3.53%
8971;2023-03-01;APV;3M;-12.51%
8971;2023-03-01;APV;6M;-9.93%
8971;2023-03-01;APV;1Y;-18.22%
8971;2023-03-01;APV;YTD;-3.16%
8971;2023-03-02;APV;1M;-3.46%
8971;2023-03-02;APV;3M;-12.22%
8971;2023-03-02;APV;6M;-9.27%
8971;2023-03-02;APV;1Y;-19.01%
8971;2023-03-02;APV;YTD;-3.67%
8971;2023-03-03;APV;1M;-1.29%
8971;2023-03-03;APV;3M;-10.26%
